slug,port_name,country,type,url
South-Orkney-Islands,South Orkney Islands,Antarctica,ocean,https://www.whatsinport.com/South-Orkney-Islands.htm
South-Shetland-Islands,South Shetland Islands,Antarctica,ocean,https://www.whatsinport.com/South-Shetland-Islands.htm
Southampton,Southampton,United Kingdom,ocean,https://www.whatsinport.com/Southampton.htm
Spanish-Town,Spanish Town,British Virgin Islands,ocean,https://www.whatsinport.com/Spanish-Town.htm
Spetses,Spetses,Greece,ocean,https://www.whatsinport.com/Spetses.htm
Speyer-de,Speyer de,Germany,river,https://www.whatsinport.com/Speyer-de.htm
Spitz_an_der_Donau-at,Spitz an der Donau at,Austria,river,https://www.whatsinport.com/Spitz_an_der_Donau-at.htm
Split,Split,Croatia,ocean,https://www.whatsinport.com/Split.htm
St_Francisville_LA-us,St Francisville LA us,USA,river,https://www.whatsinport.com/St_Francisville_LA-us.htm
St_Louis_MO-us,St Louis MO us,USA,river,https://www.whatsinport.com/St_Louis_MO-us.htm
Stadt_Wehlen-de,Stadt Wehlen de,Germany,river,https://www.whatsinport.com/Stadt_Wehlen-de.htm
Staniel-Cay,Staniel Cay,Bahamas,ocean,https://www.whatsinport.com/Staniel-Cay.htm
Stavanger,Stavanger,Norway,ocean,https://www.whatsinport.com/Stavanger.htm
Stevenson-us,Stevenson us,USA,river,https://www.whatsinport.com/Stevenson-us.htm
Stintino,Stintino,Italy,ocean,https://www.whatsinport.com/Stintino.htm
Stockholm,Stockholm,Sweden,ocean,https://www.whatsinport.com/Stockholm.htm
Stornoway-Hebrides-Scotland,Stornoway Hebrides Scotland,United Kingdom,ocean,https://www.whatsinport.com/Stornoway-Hebrides-Scotland.htm
Straubing-de,Straubing de,Germany,river,https://www.whatsinport.com/Straubing-de.htm
Stromboli,Stromboli,Italy,ocean,https://www.whatsinport.com/Stromboli.htm
Stromness-Fortuna-Bay,Stromness Fortuna Bay,South Georgia,ocean,https://www.whatsinport.com/Stromness-Fortuna-Bay.htm
Stromness-Orkney-Islands-Scotland,Stromness Orkney Islands Scotland,United Kingdom,ocean,https://www.whatsinport.com/Stromness-Orkney-Islands-Scotland.htm
Sua-Atacames,Sua Atacames,Ecuador,ocean,https://www.whatsinport.com/Sua-Atacames.htm
Subic-Bay,Subic Bay,Philippines,ocean,https://www.whatsinport.com/Subic-Bay.htm
Suez,Suez,Egypt,ocean,https://www.whatsinport.com/Suez.htm
Sulina,Sulina,Romania,ocean,https://www.whatsinport.com/Sulina.htm
Sulina-ro,Sulina ro,Romania,river,https://www.whatsinport.com/Sulina-ro.htm
Sundsvall,Sundsvall,Sweden,ocean,https://www.whatsinport.com/Sundsvall.htm
Sur,Sur,Oman,ocean,https://www.whatsinport.com/Sur.htm
Surabaya,Surabaya,Indonesia,ocean,https://www.whatsinport.com/Surabaya.htm
Suva-Fiji,Suva Fiji,Fiji,ocean,https://www.whatsinport.com/Suva-Fiji.htm
Svishtov-bg,Svishtov bg,Bulgaria,river,https://www.whatsinport.com/Svishtov-bg.htm
Svolvaer,Svolvaer,Norway,ocean,https://www.whatsinport.com/Svolvaer.htm
Sydney,Sydney,Australia,ocean,https://www.whatsinport.com/Sydney.htm
Sydney-Cape-Breton-Island,Sydney Cape Breton Island,Canada,ocean,https://www.whatsinport.com/Sydney-Cape-Breton-Island.htm
Symi,Symi,Greece,ocean,https://www.whatsinport.com/Symi.htm
Syracuse-Sicily,Syracuse Sicily,Italy,ocean,https://www.whatsinport.com/Syracuse-Sicily.htm
Syros,Syros,Greece,ocean,https://www.whatsinport.com/Syros.htm
Szczecin,Szczecin,Poland,ocean,https://www.whatsinport.com/Szczecin.htm
Tabuaeran-Fanning-Island,Tabuaeran Fanning Island,Kiribati,ocean,https://www.whatsinport.com/Tabuaeran-Fanning-Island.htm
Tahaa,Tahaa,French Polynesia,ocean,https://www.whatsinport.com/Tahaa.htm
Tahuata,Tahuata,French Polynesia,ocean,https://www.whatsinport.com/Tahuata.htm
Taichung,Taichung,Taiwan,ocean,https://www.whatsinport.com/Taichung.htm
Taiohae-Nuku-Hiva,Taiohae Nuku Hiva,French Polynesia,ocean,https://www.whatsinport.com/Taiohae-Nuku-Hiva.htm
Takamatsu,Takamatsu,Japan,ocean,https://www.whatsinport.com/Takamatsu.htm
Takoradi,Takoradi,Ghana,ocean,https://www.whatsinport.com/Takoradi.htm
Talcahuano,Talcahuano,Chile,ocean,https://www.whatsinport.com/Talcahuano.htm
Tallinn,Tallinn,Estonia,ocean,https://www.whatsinport.com/Tallinn.htm
Tampa,Tampa,USA,ocean,https://www.whatsinport.com/Tampa.htm
Tan_Chau-vn,Tan Chau vn,Vietnam,river,https://www.whatsinport.com/Tan_Chau-vn.htm
Tanaga-Island-AK,Tanaga Island AK,Alaska,ocean,https://www.whatsinport.com/Tanaga-Island-AK.htm
Tanger,Tanger,Morocco,ocean,https://www.whatsinport.com/Tanger.htm
Taolanaro,Taolanaro,Madagascar,ocean,https://www.whatsinport.com/Taolanaro.htm
Taomasina,Taomasina,Madagascar,ocean,https://www.whatsinport.com/Taomasina.htm
Taormina,Taormina,Italy,ocean,https://www.whatsinport.com/Taormina.htm
Taranto,Taranto,Italy,ocean,https://www.whatsinport.com/Taranto.htm
Tarascon-fr,Tarascon fr,France,river,https://www.whatsinport.com/Tarascon-fr.htm
Tarragona,Tarragona,Spain,ocean,https://www.whatsinport.com/Tarragona.htm
Tartus,Tartus,Syria,ocean,https://www.whatsinport.com/Tartus.htm
Tauranga,Tauranga,New Zealand,ocean,https://www.whatsinport.com/Tauranga.htm
Taveuni,Taveuni,Fiji,ocean,https://www.whatsinport.com/Taveuni.htm
Tema,Tema,Ghana,ocean,https://www.whatsinport.com/Tema.htm
Ternate,Ternate,Indonesia,ocean,https://www.whatsinport.com/Ternate.htm
Terra-Nova,Terra Nova,Antarctica,ocean,https://www.whatsinport.com/Terra-Nova.htm
Terre-de-Haut,Terre de Haut,Guadeloupe,ocean,https://www.whatsinport.com/Terre-de-Haut.htm
The_Dallas-us,The Dallas us,USA,river,https://www.whatsinport.com/The_Dallas-us.htm
Thessaloniki,Thessaloniki,Greece,ocean,https://www.whatsinport.com/Thessaloniki.htm
Thoothukudi,Thoothukudi,India,ocean,https://www.whatsinport.com/Thoothukudi.htm
Thorshavn,Thorshavn,Faroe Islands,ocean,https://www.whatsinport.com/Thorshavn.htm
Three_Gorges_Dam-cn,Three Gorges Dam cn,China,river,https://www.whatsinport.com/Three_Gorges_Dam-cn.htm
Thursday-Island,Thursday Island,Australia,ocean,https://www.whatsinport.com/Thursday-Island.htm
Tianjin,Tianjin,China,ocean,https://www.whatsinport.com/Tianjin.htm
Tikehau-Tuamotu-Islands,Tikehau Tuamotu Islands,French Polynesia,ocean,https://www.whatsinport.com/Tikehau-Tuamotu-Islands.htm
Timaru,Timaru,New Zealand,ocean,https://www.whatsinport.com/Timaru.htm
Tinian,Tinian,Northern Mariana Islands,ocean,https://www.whatsinport.com/Tinian.htm
Tinos,Tinos,Greece,ocean,https://www.whatsinport.com/Tinos.htm
Tioman-Island,Tioman Island,Malaysia,ocean,https://www.whatsinport.com/Tioman-Island.htm
Toba,Toba,Japan,ocean,https://www.whatsinport.com/Toba.htm
Tobermory-Isle-of-Mull-Scotland,Tobermory Isle of Mull Scotland,United Kingdom,ocean,https://www.whatsinport.com/Tobermory-Isle-of-Mull-Scotland.htm
Tokushima,Tokushima,Japan,ocean,https://www.whatsinport.com/Tokushima.htm
Tokyo,Tokyo,Japan,ocean,https://www.whatsinport.com/Tokyo.htm
Tonle_Sap_Lake-kh,Tonle Sap Lake kh,Cambodia,river,https://www.whatsinport.com/Tonle_Sap_Lake-kh.htm
Torbay,Torbay,United Kingdom,ocean,https://www.whatsinport.com/Torbay.htm
Torgau-de,Torgau de,Germany,river,https://www.whatsinport.com/Torgau-de.htm
Torquay,Torquay,United Kingdom,ocean,https://www.whatsinport.com/Torquay.htm
Tortuga,Tortuga,Costa Rica,ocean,https://www.whatsinport.com/Tortuga.htm
Toulon,Toulon,France,ocean,https://www.whatsinport.com/Toulon.htm
Tournon-sur-Rhone-fr,Tournon sur Rhone fr,France,river,https://www.whatsinport.com/Tournon-sur-Rhone-fr.htm
Tournus-fr,Tournus fr,France,river,https://www.whatsinport.com/Tournus-fr.htm
Townsville,Townsville,Australia,ocean,https://www.whatsinport.com/Townsville.htm
Toyama,Toyama,Japan,ocean,https://www.whatsinport.com/Toyama.htm
Traben-Trarbach-de,Traben Trarbach de,Germany,river,https://www.whatsinport.com/Traben-Trarbach-de.htm
Trabzon,Trabzon,Turkey,ocean,https://www.whatsinport.com/Trabzon.htm
Tracy-Arm-Fjord-AK,Tracy Arm Fjord AK,Alaska,ocean,https://www.whatsinport.com/Tracy-Arm-Fjord-AK.htm
Trapani-Sicily,Trapani Sicily,Italy,ocean,https://www.whatsinport.com/Trapani-Sicily.htm
Travemunde,Travemunde,Germany,ocean,https://www.whatsinport.com/Travemunde.htm
Treis-Karden-de,Treis Karden de,Germany,river,https://www.whatsinport.com/Treis-Karden-de.htm
Tresco-Scilly-Isles,Tresco Scilly Isles,United Kingdom,ocean,https://www.whatsinport.com/Tresco-Scilly-Isles.htm
Trevoux-fr,Trevoux fr,France,river,https://www.whatsinport.com/Trevoux-fr.htm
Trier-de,Trier de,Germany,river,https://www.whatsinport.com/Trier-de.htm
Triest,Triest,Italy,ocean,https://www.whatsinport.com/Triest.htm
Triluke-Bay,Triluke Bay,Croatia,ocean,https://www.whatsinport.com/Triluke-Bay.htm
Trincomalee,Trincomalee,Sri Lanka,ocean,https://www.whatsinport.com/Trincomalee.htm
Tripolis,Tripolis,Libya,ocean,https://www.whatsinport.com/Tripolis.htm
Trogir,Trogir,Croatia,ocean,https://www.whatsinport.com/Trogir.htm
Trois-Rivieres,Trois Rivieres,Canada,ocean,https://www.whatsinport.com/Trois-Rivieres.htm
Tromso,Tromso,Norway,ocean,https://www.whatsinport.com/Tromso.htm
Trondheim,Trondheim,Norway,ocean,https://www.whatsinport.com/Trondheim.htm
Troy-us,Troy us,USA,river,https://www.whatsinport.com/Troy-us.htm
Trujillo,Trujillo,Honduras,ocean,https://www.whatsinport.com/Trujillo.htm
Tsuruga,Tsuruga,Japan,ocean,https://www.whatsinport.com/Tsuruga.htm
Tulcea-ro,Tulcea ro,Romania,river,https://www.whatsinport.com/Tulcea-ro.htm
Tulear,Tulear,Madagascar,ocean,https://www.whatsinport.com/Tulear.htm
Tunica_MS-us,Tunica MS us,USA,river,https://www.whatsinport.com/Tunica_MS-us.htm
Turku,Turku,Finland,ocean,https://www.whatsinport.com/Turku.htm
Tutrakan-bg,Tutrakan bg,Bulgaria,river,https://www.whatsinport.com/Tutrakan-bg.htm
Twillingate-Newfoundland,Twillingate Newfoundland,Canada,ocean,https://www.whatsinport.com/Twillingate-Newfoundland.htm
Ua-Pou-Marquesa-Islands,Ua Pou Marquesa Islands,French Polynesia,ocean,https://www.whatsinport.com/Ua-Pou-Marquesa-Islands.htm
Ubatuba,Ubatuba,Brazil,ocean,https://www.whatsinport.com/Ubatuba.htm
Ujung-Pandang-Sulawesi,Ujung Pandang Sulawesi,Indonesia,ocean,https://www.whatsinport.com/Ujung-Pandang-Sulawesi.htm
Ullapool-Scotland,Ullapool Scotland,United Kingdom,ocean,https://www.whatsinport.com/Ullapool-Scotland.htm
Ulvik,Ulvik,Norway,ocean,https://www.whatsinport.com/Ulvik.htm
Umea,Umea,Sweden,ocean,https://www.whatsinport.com/Umea.htm
Union-Island,Union Island,Saint Vincent and the Granadines,ocean,https://www.whatsinport.com/Union-Island.htm
Upernavik,Upernavik,Greenland,ocean,https://www.whatsinport.com/Upernavik.htm
Ushuaia-Tierra-del-Fuego,Ushuaia Tierra del Fuego,Argentina,ocean,https://www.whatsinport.com/Ushuaia-Tierra-del-Fuego.htm
Usti_nad_Labem-cz,Usti nad Labem cz,Czech Republic,river,https://www.whatsinport.com/Usti_nad_Labem-cz.htm
Utrecht-nl,Utrecht nl,Netherlands,river,https://www.whatsinport.com/Utrecht-nl.htm
Uummannaq,Uummannaq,Greenland,ocean,https://www.whatsinport.com/Uummannaq.htm
Vaitape-Bora-Bora,Vaitape Bora Bora,French Polynesia,ocean,https://www.whatsinport.com/Vaitape-Bora-Bora.htm
Valdez-AK,Valdez AK,Alaska,ocean,https://www.whatsinport.com/Valdez-AK.htm
Valdivia-Puerto-Corral,Valdivia Puerto Corral,Chile,ocean,https://www.whatsinport.com/Valdivia-Puerto-Corral.htm
Valence-fr,Valence fr,France,river,https://www.whatsinport.com/Valence-fr.htm
Valencia,Valencia,Spain,ocean,https://www.whatsinport.com/Valencia.htm
Valletta,Valletta,Malta,ocean,https://www.whatsinport.com/Valletta.htm
Valparaiso,Valparaiso,Chile,ocean,https://www.whatsinport.com/Valparaiso.htm
Vancouver,Vancouver,Canada,ocean,https://www.whatsinport.com/Vancouver.htm
Vancouver-us,Vancouver us,USA,river,https://www.whatsinport.com/Vancouver-us.htm
Vardo,Vardo,Norway,ocean,https://www.whatsinport.com/Vardo.htm
Varna,Varna,Bulgaria,ocean,https://www.whatsinport.com/Varna.htm
Vasa,Vasa,Finland,ocean,https://www.whatsinport.com/Vasa.htm
Vathi,Vathi,Greece,ocean,https://www.whatsinport.com/Vathi.htm
Vavau,Vavau,Tonga,ocean,https://www.whatsinport.com/Vavau.htm
Veli-Brijun-Brijuni-Islands,Veli Brijun Brijuni Islands,Croatia,ocean,https://www.whatsinport.com/Veli-Brijun-Brijuni-Islands.htm
Venice,Venice,Italy,ocean,https://www.whatsinport.com/Venice.htm
Venlo-nl,Venlo nl,Netherlands,river,https://www.whatsinport.com/Venlo-nl.htm
Vernon-fr,Vernon fr,France,river,https://www.whatsinport.com/Vernon-fr.htm
Viareggio,Viareggio,Italy,ocean,https://www.whatsinport.com/Viareggio.htm
Vibo-Valentia,Vibo Valentia,Italy,ocean,https://www.whatsinport.com/Vibo-Valentia.htm
Vicksburg_MS-us,Vicksburg MS us,USA,river,https://www.whatsinport.com/Vicksburg_MS-us.htm
Victoria,Victoria,Cameroon,ocean,https://www.whatsinport.com/Victoria.htm
Victoria-BC,Victoria BC,Canada,ocean,https://www.whatsinport.com/Victoria-BC.htm
Victoria-Mahe,Victoria Mahe,Seychelles,ocean,https://www.whatsinport.com/Victoria-Mahe.htm
Vidin-bg,Vidin bg,Bulgaria,river,https://www.whatsinport.com/Vidin-bg.htm
Vienna-at,Vienna at,Austria,river,https://www.whatsinport.com/Vienna-at.htm
Vienne-fr,Vienne fr,France,river,https://www.whatsinport.com/Vienne-fr.htm
Vigo,Vigo,Spain,ocean,https://www.whatsinport.com/Vigo.htm
Vik-Sognefjord,Vik Sognefjord,Norway,ocean,https://www.whatsinport.com/Vik-Sognefjord.htm
Vikoyri,Vikoyri,Norway,ocean,https://www.whatsinport.com/Vikoyri.htm
Vilagarcia,Vilagarcia,Spain,ocean,https://www.whatsinport.com/Vilagarcia.htm
Ville-Saguenay-Quebec,Ville Saguenay Quebec,Canada,ocean,https://www.whatsinport.com/Ville-Saguenay-Quebec.htm
Villefranche-Nice,Villefranche Nice,France,ocean,https://www.whatsinport.com/Villefranche-Nice.htm
Villefranche-sur-Saone-fr,Villefranche sur Saone fr,France,river,https://www.whatsinport.com/Villefranche-sur-Saone-fr.htm
Vilshofen_an_der_Donau-de,Vilshofen an der Donau de,Germany,river,https://www.whatsinport.com/Vilshofen_an_der_Donau-de.htm
Vinh_Long-vn,Vinh Long vn,Vietnam,river,https://www.whatsinport.com/Vinh_Long-vn.htm
Visby-Gotland,Visby Gotland,Sweden,ocean,https://www.whatsinport.com/Visby-Gotland.htm
Visegrad-hu,Visegrad hu,Hungary,river,https://www.whatsinport.com/Visegrad-hu.htm
Vitoria,Vitoria,Brazil,ocean,https://www.whatsinport.com/Vitoria.htm
Viviers-sur-Rhone-fr,Viviers sur Rhone fr,France,river,https://www.whatsinport.com/Viviers-sur-Rhone-fr.htm
Vlissingen-Zeeland,Vlissingen Zeeland,Netherlands,ocean,https://www.whatsinport.com/Vlissingen-Zeeland.htm
Vlora,Vlora,Albania,ocean,https://www.whatsinport.com/Vlora.htm
Volos,Volos,Greece,ocean,https://www.whatsinport.com/Volos.htm
Vopnafjordur,Vopnafjordur,Iceland,ocean,https://www.whatsinport.com/Vopnafjordur.htm
Vukovar-hr,Vukovar hr,Croatia,river,https://www.whatsinport.com/Vukovar-hr.htm
Vung-Tau,Vung Tau,Vietnam,ocean,https://www.whatsinport.com/Vung-Tau.htm
Wachau_Valley-at,Wachau Valley at,Austria,river,https://www.whatsinport.com/Wachau_Valley-at.htm
Waitangi-Chatham-Islands,Waitangi Chatham Islands,New Zealand,ocean,https://www.whatsinport.com/Waitangi-Chatham-Islands.htm
Wakayama,Wakayama,Japan,ocean,https://www.whatsinport.com/Wakayama.htm
Wala,Wala,Vanuatu,ocean,https://www.whatsinport.com/Wala.htm
Walvis-Bay,Walvis Bay,Namibia,ocean,https://www.whatsinport.com/Walvis-Bay.htm
Warnemunde,Warnemunde,Germany,ocean,https://www.whatsinport.com/Warnemunde.htm
Warrenpoint,Warrenpoint,United Kingdom,ocean,https://www.whatsinport.com/Warrenpoint.htm
Waterford,Waterford,Ireland,ocean,https://www.whatsinport.com/Waterford.htm
Weissenkirchen_in_der_Wachau-at,Weissenkirchen in der Wachau at,Austria,river,https://www.whatsinport.com/Weissenkirchen_in_der_Wachau-at.htm
Wellington,Wellington,New Zealand,ocean,https://www.whatsinport.com/Wellington.htm
Wertheim_am_Main-de,Wertheim am Main de,Germany,river,https://www.whatsinport.com/Wertheim_am_Main-de.htm
Wesel-de,Wesel de,Germany,river,https://www.whatsinport.com/Wesel-de.htm
West-End,West End,Bahamas,ocean,https://www.whatsinport.com/West-End.htm
West-Point-us,West Point us,USA,river,https://www.whatsinport.com/West-Point-us.htm
Westpoint-Island,Westpoint Island,Falkland Islands,ocean,https://www.whatsinport.com/Westpoint-Island.htm
Weymouth,Weymouth,United Kingdom,ocean,https://www.whatsinport.com/Weymouth.htm
Whalers-Bay-Deception-Island,Whalers Bay Deception Island,Antarctica,ocean,https://www.whatsinport.com/Whalers-Bay-Deception-Island.htm
Whangarei,Whangarei,New Zealand,ocean,https://www.whatsinport.com/Whangarei.htm
Whitsunday-Island,Whitsunday Island,Australia,ocean,https://www.whatsinport.com/Whitsunday-Island.htm
Wiesbaden-de,Wiesbaden de,Germany,river,https://www.whatsinport.com/Wiesbaden-de.htm
Wijk_bij_Duurstede-nl,Wijk bij Duurstede nl,Netherlands,river,https://www.whatsinport.com/Wijk_bij_Duurstede-nl.htm
Willemstad_NL-nl,Willemstad NL nl,Netherlands,river,https://www.whatsinport.com/Willemstad_NL-nl.htm
Willis-Island,Willis Island,Australia,ocean,https://www.whatsinport.com/Willis-Island.htm
Wilmington-Delaware,Wilmington Delaware,USA,ocean,https://www.whatsinport.com/Wilmington-Delaware.htm
Wineglass-Bay-Oyster-Bays-Tasmania,Wineglass Bay Oyster Bays Tasmania,Australia,ocean,https://www.whatsinport.com/Wineglass-Bay-Oyster-Bays-Tasmania.htm
Winningen-Mosel-de,Winningen Mosel de,Germany,river,https://www.whatsinport.com/Winningen-Mosel-de.htm
Winona_MN-us,Winona MN us,USA,river,https://www.whatsinport.com/Winona_MN-us.htm
Wismar,Wismar,Germany,ocean,https://www.whatsinport.com/Wismar.htm
Worms-de,Worms de,Germany,river,https://www.whatsinport.com/Worms-de.htm
Wrangell,Wrangell,Alaska,ocean,https://www.whatsinport.com/Wrangell.htm
Wuhan-cn,Wuhan cn,China,river,https://www.whatsinport.com/Wuhan-cn.htm
Wurzburg-de,Wurzburg de,Germany,river,https://www.whatsinport.com/Wurzburg-de.htm
Xanten-de,Xanten de,Germany,river,https://www.whatsinport.com/Xanten-de.htm
Xeo_Quyt_Forest-vn,Xeo Quyt Forest vn,Vietnam,river,https://www.whatsinport.com/Xeo_Quyt_Forest-vn.htm
Xiamen,Xiamen,China,ocean,https://www.whatsinport.com/Xiamen.htm
Yanbu,Yanbu,Saudi Arabia,ocean,https://www.whatsinport.com/Yanbu.htm
Yangon-Rangoon,Yangon Rangoon,Myanmar,ocean,https://www.whatsinport.com/Yangon-Rangoon.htm
Yap,Yap,Micronesia,ocean,https://www.whatsinport.com/Yap.htm
Yarmouth-Nova-Scotia,Yarmouth Nova Scotia,Canada,ocean,https://www.whatsinport.com/Yarmouth-Nova-Scotia.htm
Yasawa-I-Rara,Yasawa I Rara,Fiji,ocean,https://www.whatsinport.com/Yasawa-I-Rara.htm
Ybbs_an_der_Donau-at,Ybbs an der Donau at,Austria,river,https://www.whatsinport.com/Ybbs_an_der_Donau-at.htm
Yeosu,Yeosu,South Korea,ocean,https://www.whatsinport.com/Yeosu.htm
Yichang-cn,Yichang cn,China,river,https://www.whatsinport.com/Yichang-cn.htm
Yokohama,Yokohama,Japan,ocean,https://www.whatsinport.com/Yokohama.htm
Yorkeys-Knob,Yorkeys Knob,Australia,ocean,https://www.whatsinport.com/Yorkeys-Knob.htm
Ytre-Norskoya,Ytre Norskoya,Svalbard,ocean,https://www.whatsinport.com/Ytre-Norskoya.htm
Yueyang-cn,Yueyang cn,China,river,https://www.whatsinport.com/Yueyang-cn.htm
Zaandam-nl,Zaandam nl,Netherlands,river,https://www.whatsinport.com/Zaandam-nl.htm
Zadar,Zadar,Croatia,ocean,https://www.whatsinport.com/Zadar.htm
Zagreb-hr,Zagreb hr,Croatia,river,https://www.whatsinport.com/Zagreb-hr.htm
Zakinthos,Zakinthos,Greece,ocean,https://www.whatsinport.com/Zakinthos.htm
Zeebrugge,Zeebrugge,Belgium,ocean,https://www.whatsinport.com/Zeebrugge.htm
Zell-Mosel-de,Zell Mosel de,Germany,river,https://www.whatsinport.com/Zell-Mosel-de.htm
Zhoushan,Zhoushan,China,ocean,https://www.whatsinport.com/Zhoushan.htm
Zihuatanejo-Ixtapa,Zihuatanejo Ixtapa,Mexico,ocean,https://www.whatsinport.com/Zihuatanejo-Ixtapa.htm
Zutphen-nl,Zutphen nl,Netherlands,river,https://www.whatsinport.com/Zutphen-nl.htm
